id,label,image_date,image_id,direction
21091,Grassland,2017-09-07,213765650284328,left
21762,Grassland,2017-09-07,462937614802318,left
21762,Grassland,2017-09-07,5903678319643118,left
33351,Grassland,2017-08-05,2986421848348887,left
33351,Grassland,2017-08-02,307577694105412,right
33351,Grassland,2017-08-05,256663959541141,left
46410,Grassland,2017-08-05,310279450586885,left
46410,Grassland,2017-07-03,576644753310350,left
46410,Grassland,2017-08-02,307335567504119,right
46410,Grassland,2017-08-02,562286844751968,right
46410,Grassland,2017-08-02,306180181083216,right
46410,Grassland,2017-08-05,219315096302948,left
46410,Grassland,2017-07-03,3026365507647570,left
46410,Grassland,2017-07-03,2810245089287889,left
46410,Grassland,2017-08-02,502627854253573,right
46585,Grassland,2017-08-02,509408746766119,right
46585,Grassland,2017-08-05,3042480339363015,left
46585,Grassland,2017-07-03,309500360693398,left
44045,Grassland,2017-08-05,3062117650734623,left
44045,Grassland,2017-07-03,271756351357522,left
44045,Grassland,2017-08-05,3031877243719756,left
44045,Grassland,2017-08-02,503972030849090,right
4175,Grassland,2017-08-02,263505892140456,right
4175,Grassland,2017-07-03,274162887685787,left
4175,Grassland,2017-08-05,200480901890679,left
4175,Grassland,2017-08-05,1137709086749970,left
4175,Grassland,2017-08-05,472059357382405,left
4175,Grassland,2017-08-02,2012526125576268,right
4175,Grassland,2017-08-05,514876062863870,left
4175,Grassland,2017-08-05,4050211938334879,left
4175,Grassland,2017-08-02,513437356347072,right
4175,Grassland,2017-07-03,223901949107164,left
4175,Grassland,2017-07-03,287066663148297,left
4175,Grassland,2017-08-02,482350733100799,right
48110,Grassland,2017-08-02,626922278702478,right
48110,Grassland,2017-08-02,292393499085228,right
48110,Grassland,2017-07-03,217045566565169,left
48110,Grassland,2017-08-05,248346090408169,left
48110,Grassland,2017-08-05,2066977446783250,left
48110,Grassland,2017-08-02,4006142596139153,right
48110,Grassland,2017-08-02,475311613692242,right
48110,Grassland,2017-07-03,323205135832887,left
4184,Grassland,2017-08-05,138993168244819,left
4184,Grassland,2017-08-05,300792831516130,left
4184,Grassland,2017-08-02,217701673165891,right
4184,Grassland,2017-08-02,291428362639471,right
4184,Grassland,2017-08-02,335908261300259,right
4184,Grassland,2017-07-03,487058675679729,left
4184,Grassland,2017-08-05,2959732017618030,left
4184,Grassland,2017-08-02,371234320981267,right
4184,Grassland,2017-08-02,488485089133027,right
4184,Grassland,2017-07-03,388257222316091,left
4184,Grassland,2017-07-03,497017451719336,left
4184,Grassland,2017-08-02,369533271165165,right
4184,Grassland,2017-08-05,220985912762767,left
4184,Grassland,2017-08-02,463263794780521,right
4184,Grassland,2017-08-05,4095170550528985,left
4184,Grassland,2017-08-05,2987527444869985,left
4184,Grassland,2017-08-05,283310196785766,left
4184,Grassland,2017-08-02,285913079936715,right
4184,Grassland,2017-08-02,321757759313194,right
4184,Grassland,2017-08-02,211843697162793,right
4184,Grassland,2017-08-02,312048790529289,right
4184,Grassland,2017-08-02,210561204208822,right
4184,Grassland,2017-07-03,4217351678324607,left
4184,Grassland,2017-08-05,276245517555045,left
4184,Grassland,2017-08-02,1140145833073861,right
4184,Grassland,2017-08-02,324352862369254,right
4184,Grassland,2017-08-02,277296567406785,right
4184,Grassland,2017-08-05,305978044415981,left
4184,Grassland,2017-08-02,2973846749515834,right
4184,Grassland,2017-08-02,297856255207436,right
4184,Grassland,2017-08-02,328345618649971,right
4184,Grassland,2017-07-03,1923535357802182,left
4184,Grassland,2017-08-02,345046747182770,right
4184,Grassland,2017-08-02,463627371369912,right
4184,Grassland,2017-08-05,470419920703558,left
4184,Grassland,2017-08-02,228269215724701,right
4184,Grassland,2017-08-05,328225288643244,left
4184,Grassland,2017-08-05,307577164142738,left
4184,Grassland,2017-07-03,472131330708025,left
4184,Grassland,2017-08-02,205986721153628,right
4184,Grassland,2017-08-05,298951811761142,left
4184,Grassland,2017-08-05,534712067690580,left
4184,Grassland,2017-08-02,134989115238542,right
4184,Grassland,2017-07-03,2884826988423845,left
4184,Grassland,2017-08-05,3961812640565610,left
4184,Grassland,2017-08-02,263264448882161,right
4184,Grassland,2017-08-02,663041841193572,right
4184,Grassland,2017-08-02,3087124428240601,right
4184,Grassland,2017-07-03,4489129664485288,left
4184,Grassland,2017-07-03,485549642725914,left
4184,Grassland,2017-07-03,529307944749260,left
4184,Grassland,2017-08-02,536874737366637,right
4184,Grassland,2017-08-02,309082570772999,right
4184,Grassland,2017-08-02,3993550207404759,right
4184,Grassland,2017-08-05,466667017756845,left
4184,Grassland,2017-08-02,587955622164515,right
4184,Grassland,2017-08-05,260941689103135,left
4184,Grassland,2017-08-02,1392330254456764,right
4184,Grassland,2017-08-02,510890270344726,right
4184,Grassland,2017-08-05,490658768797548,left
4184,Grassland,2017-07-03,468254907791246,left
4184,Grassland,2017-07-03,305192534526048,left
4184,Grassland,2017-08-05,3999437633469874,left
4184,Grassland,2017-07-03,367214761723926,left
4184,Grassland,2017-08-02,317821200053941,right
4184,Grassland,2017-08-02,224103359068752,right
4184,Grassland,2017-07-03,2976364962645766,left
4184,Grassland,2017-08-05,369637017799939,left
4184,Grassland,2017-07-03,464097681340277,left
4184,Grassland,2017-08-05,301784861386045,left
4184,Grassland,2017-08-05,376696773637463,left
4184,Grassland,2017-07-03,5522640304475158,left
4184,Grassland,2017-08-02,465361661435450,right
4184,Grassland,2017-07-03,2977921725820398,left
4184,Grassland,2017-08-02,489257419160162,right
4184,Grassland,2017-08-02,295817118852939,right
4184,Grassland,2017-08-02,5453358874738898,right
4184,Grassland,2017-08-02,214091743568169,right
4184,Grassland,2017-07-03,2955742697987497,left
4184,Grassland,2017-08-05,2893799960939222,left
4184,Grassland,2017-08-05,504849820561354,left
4184,Grassland,2017-08-05,636797367276471,left
4184,Grassland,2017-07-03,473500090537883,left
52807,Grassland,2017-08-02,131155635728246,left
52807,Grassland,2017-08-02,2317924655009260,left
4442,Grassland,2017-08-05,167001822010955,left
11222,Grassland,2017-08-02,473852330555643,right
11222,Grassland,2017-07-03,1124821514595927,left
11222,Grassland,2017-08-02,308797280752155,right
11222,Grassland,2017-08-05,488232812227271,left
11222,Grassland,2017-07-03,649264432599950,left
11222,Grassland,2017-07-03,323984682671830,left
11222,Grassland,2017-08-02,493937745390909,right
11222,Grassland,2017-07-03,492624191938922,left
11222,Grassland,2017-08-02,220408692841893,right
4443,Grassland,2017-08-05,314271920267225,left
4443,Grassland,2017-08-05,313431636884226,left
4443,Grassland,2017-08-02,1242824359470144,right
52558,Grassland,2017-08-02,320626079413526,left
52287,Grassland,2017-08-06,2675112112781952,left
52287,Grassland,2017-08-06,483856609494341,left
52287,Grassland,2017-08-06,370093761087318,left
52287,Grassland,2017-08-06,202150435059225,right
52287,Grassland,2017-08-06,300251104918455,left
52287,Grassland,2017-08-06,463907951372726,right
52287,Grassland,2017-08-06,308396670733736,left
52287,Grassland,2017-08-06,4408533595824590,left
52287,Grassland,2017-08-06,380798796513689,left
52287,Grassland,2017-08-06,472119860734850,right
52287,Grassland,2017-08-06,473023343752437,left
52287,Grassland,2017-08-06,501919884493637,left
52287,Grassland,2017-08-06,514365816413268,right
52287,Grassland,2017-08-06,495908008182350,left
52287,Grassland,2017-08-06,542453550085737,right
6043,Grassland,2017-08-06,577310173238091,left
6043,Grassland,2017-08-06,316546323195930,left
6043,Grassland,2017-08-06,470088020748118,left
6043,Grassland,2017-08-06,4122268204461592,left
6043,Grassland,2017-08-06,518243389334566,left
6043,Grassland,2017-08-06,307210240959649,left
6043,Grassland,2017-08-06,471378137450729,left
6043,Grassland,2017-08-06,508117220316596,left
6043,Grassland,2017-08-06,284486849995638,left
6043,Grassland,2017-08-06,311477353721868,left
6043,Grassland,2017-08-06,2891554961090360,left
6043,Grassland,2017-08-06,148223127269593,left
15048,Grassland,2017-08-06,577310173238091,right
15048,Grassland,2017-08-06,470088020748118,right
15048,Grassland,2017-08-06,3909548732494078,left
15048,Grassland,2017-08-06,163277165802116,left
15048,Grassland,2017-08-06,477207313332176,left
15048,Grassland,2017-08-06,2170320706451907,left
15048,Grassland,2017-08-06,510878873252034,left
6047,Grassland,2017-08-06,1726670034184268,left
20191,Grassland,2017-08-06,521533382208842,left
20191,Grassland,2017-08-06,5390406721029918,left
20191,Grassland,2017-08-06,2806302806348238,left
20191,Grassland,2017-08-06,397819464540287,left
20191,Grassland,2017-08-06,329395838546061,left
20191,Grassland,2017-08-06,279384140546813,left
27876,Grassland,2017-08-06,647447242786114,left
27876,Grassland,2017-08-06,484075269684512,left
27876,Grassland,2017-08-06,217292866531978,right
27876,Grassland,2017-08-06,303342911250429,right
27876,Grassland,2017-08-06,325843882277933,left
27876,Grassland,2017-08-06,519693275717686,right
27876,Grassland,2017-08-06,302596984641617,left
27876,Grassland,2017-08-06,288388779626953,right
15529,Grassland,2017-08-06,490650529020558,left
15529,Grassland,2017-08-06,300212578385829,right
15529,Grassland,2017-08-06,2128426170632177,right
15529,Grassland,2017-08-06,4905566609470062,right
15529,Grassland,2017-08-06,226314119254110,left
15529,Grassland,2017-08-06,539091687118398,right
15529,Grassland,2017-08-06,285560789658377,left
15529,Grassland,2017-08-06,3967651439979560,right
15529,Grassland,2017-08-06,191525856125869,left
15529,Grassland,2017-08-06,376311203678644,right
15529,Grassland,2017-08-06,296871891911009,left
15529,Grassland,2017-08-06,534125584664349,left
15529,Grassland,2017-08-06,3921797761238942,right
50681,Grassland,2017-08-06,391242268654736,left
50681,Grassland,2017-08-06,328638538678866,left
12336,Grassland,2017-08-06,288509699619324,right
12336,Grassland,2017-08-06,1351401291908228,left
12336,Grassland,2017-08-06,299583778322054,right
12336,Grassland,2017-08-06,301787228347706,left
12336,Grassland,2017-08-06,316907886669246,left
12336,Grassland,2017-08-06,492305078634264,left
12336,Grassland,2017-08-06,556112055357659,left
12336,Grassland,2017-08-06,472585263956090,right
12336,Grassland,2017-08-06,514607232900005,left
12336,Grassland,2017-08-06,189619033012384,right
12336,Grassland,2017-08-06,493507935130721,right
12336,Grassland,2017-08-06,327556648797597,right
12336,Grassland,2017-08-06,457724922182430,left
12336,Grassland,2017-08-06,183852910256494,right
12336,Grassland,2017-08-06,484263686227466,right
12336,Grassland,2017-08-06,503861007468809,left
12336,Grassland,2017-08-06,217546679834592,left
12336,Grassland,2017-08-06,316650126681448,right
12336,Grassland,2017-08-06,1123464661493329,right
12336,Grassland,2017-08-06,3287131054652444,left
18309,Grassland,2017-08-06,334092618046547,left
18309,Grassland,2017-08-06,334884551313338,left
18309,Grassland,2017-08-06,3873065106074863,left
18309,Grassland,2017-08-06,501765557930975,left
18309,Grassland,2017-08-06,3006518699578587,left
18309,Grassland,2017-08-06,488660979056758,left
18309,Grassland,2017-08-06,499813727878549,left
18309,Grassland,2017-08-06,3970406949695192,left
18310,Grassland,2017-08-06,335527141325073,left
18310,Grassland,2017-08-06,477349800140866,left
18310,Grassland,2017-08-06,2986844421599773,left
28143,Grassland,2017-08-06,515645036475132,left
28143,Grassland,2017-08-06,479376293146702,left
28143,Grassland,2017-08-06,490695199026748,right
14676,Grassland,2017-08-06,2855934974531851,left
33339,Grassland,2017-08-13,287685259576273,left
33339,Grassland,2017-08-13,360667522293755,left
50754,Grassland,2017-08-13,2545089915800606,left
50754,Grassland,2017-08-13,254811066389677,left
50754,Grassland,2017-07-21,518846619111454,right
38955,Grassland,2017-08-13,3948936495161557,left
31031,Grassland,2017-08-06,338205127649687,right
31031,Grassland,2017-08-06,3807483606041840,right
28964,Grassland,2017-08-06,544677843362018,left
28964,Grassland,2017-08-06,482145126372180,right
28964,Grassland,2017-08-06,2643662569259937,right
28964,Grassland,2017-08-06,3201141333442240,right
28964,Grassland,2017-08-06,211738830524306,right
28964,Grassland,2017-08-06,466789521267702,right
28964,Grassland,2017-08-06,248464593726078,left
28964,Grassland,2017-08-06,311294463785326,right
28964,Grassland,2017-08-06,370713634340826,right
28964,Grassland,2017-08-06,303679037798438,right
28964,Grassland,2017-08-06,610676897000790,left
28964,Grassland,2017-08-06,488204205662360,left
28964,Grassland,2017-08-06,480970153137894,right
28964,Grassland,2017-08-06,489338118976418,left
28964,Grassland,2017-08-06,539075800468262,right
28964,Grassland,2017-08-06,511892609992320,left
28964,Grassland,2017-08-06,306381387771124,right
28964,Grassland,2017-08-06,2789034931407527,left
10423,Grassland,2017-08-06,490461172198957,left
10423,Grassland,2017-08-06,302084381485988,right
10423,Grassland,2017-08-06,315968933295838,left
10423,Grassland,2017-08-06,375365687158211,left
10423,Grassland,2017-08-06,517175082985809,left
10423,Grassland,2017-08-06,502748581069721,right
10423,Grassland,2017-08-06,134484042001576,right
10423,Grassland,2017-08-06,175892094421134,left
10423,Grassland,2017-08-06,276849127455792,right
10423,Grassland,2017-08-06,371182567619379,right
10423,Grassland,2017-08-06,1116889202428589,right
10423,Grassland,2017-08-06,479287596724457,left
28153,Grassland,2017-08-13,314655966768517,left
28153,Grassland,2017-08-13,479608003266168,left
28153,Grassland,2017-07-21,297958318538803,right
28153,Grassland,2017-08-13,485167659603321,left
28153,Grassland,2017-07-21,3879620385487174,right
28153,Grassland,2017-08-13,152231950193620,left
28153,Grassland,2017-07-21,514130779962308,right
52007,Grassland,2017-08-13,294199742384829,left
52007,Grassland,2017-08-13,163397355789171,left
28186,Grassland,2017-08-06,484882862625712,left
28186,Grassland,2017-08-06,215587043400413,right
28186,Grassland,2017-08-06,498984691456169,right
28186,Grassland,2017-08-06,296589162094081,right
28186,Grassland,2017-08-06,2588899341419260,left
28186,Grassland,2017-08-06,228391965720998,right
28186,Grassland,2017-08-06,372226127493141,right
28186,Grassland,2017-08-06,501940250842046,right
28186,Grassland,2017-08-06,574839486824064,right
28186,Grassland,2017-08-06,3171710623056184,right
28186,Grassland,2017-08-06,532605787749372,left
28186,Grassland,2017-08-06,281529120289822,right
28186,Grassland,2017-08-06,197673205532192,left
28186,Grassland,2017-08-06,3906423756142568,right
28186,Grassland,2017-08-06,4111792572193173,left
28186,Grassland,2017-08-06,514347856602933,right
28186,Grassland,2017-08-06,243240364260391,left
33651,Grassland,2017-08-06,355502496146574,right
33651,Grassland,2017-08-06,648899759295003,right
33651,Grassland,2017-08-06,373370024055541,right
33651,Grassland,2017-08-06,296227888774239,left
46389,Grassland,2017-08-06,508889496969888,left
46389,Grassland,2017-08-06,301247888227122,right
46389,Grassland,2017-08-06,252445613335038,left
46389,Grassland,2017-08-06,457728018631999,left
46389,Grassland,2017-08-06,503777950752833,right
46389,Grassland,2017-08-06,1237730329993987,right
31208,Grassland,2017-08-06,173818337977483,right
31208,Grassland,2017-08-06,1720939751424318,right
31208,Grassland,2017-08-06,527020682004695,left
33992,Grassland,2017-08-06,3955179004560568,left
33992,Grassland,2017-08-06,376459677010110,right
33992,Grassland,2017-08-06,134554688616505,right
34666,Maize,2017-08-13,306183544216406,left
18275,Grassland,2017-08-06,2776367769153932,left
18275,Grassland,2017-08-06,1164664200648431,right
18275,Grassland,2017-08-06,464351621528761,left
18275,Grassland,2017-08-06,299403261670921,right
18275,Grassland,2017-08-06,307333267693466,right
